,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,2,9.686601496416335,-1.0030532797177634,2.707254547339219,0.8159783036280901,0.0514695380647213,-1.0030532844555684,2.2634586407588078,,1.003218343013372,10000,7,0,4590.513978004456,0.0
1,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,4,10.15160890490959,-0.999826774536035,2.6612809431858553,0.18024273153681022,0.05161327400650734,-0.9998267760643592,3.2464398121222473,,0.9999491865818317,20000,20,1,4617.649503946304,0.0
2,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,6,10.998018066975987,-1.0028125232610947,2.5454901927556746,0.09668653259674707,0.026296863571191445,-1.0028125310555482,1.7491826784916413,,1.0029085924992194,30000,30,2,4643.180194377899,0.0
3,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,8,10.908452022628243,-1.002657023912821,2.457805738082299,0.08248082328683291,0.021141649871013867,-1.002657025288313,3.623068096087529,,1.0028330009717208,40000,41,3,4670.163567781448,0.0
4,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,10,10.361927738602489,-1.0036701560020447,2.351297149902735,0.08062524543358729,0.02528109230244389,-1.0036701631851686,1.4253954590895237,,1.003921860609299,50000,54,4,4697.633065462112,0.0
5,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,12,10.813578091308514,-1.0012345723616771,2.2367574379994317,0.07144891708993759,0.027601257687768874,-1.0012345796976334,3.856632024813921,,1.0014224026447687,60000,65,5,4723.263111591339,0.0
6,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,14,10.937787176229056,-1.0001215843053965,2.1141861707736282,0.06452857840997286,0.01769366073063933,-1.0001215807902508,1.576851347470895,,1.0006609928913606,70000,76,6,4748.328634262085,0.0
7,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,16,11.35199611552212,-1.0016487975915274,2.027943347967588,0.059746833513371456,0.024196343088092712,-1.0016487966745327,1.4524726725541628,,1.0017744635924315,80000,87,7,4772.440953969955,0.0
8,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,18,11.597405193039645,-1.001937167155437,1.9179098975964082,0.0617842166708448,0.017428738358788765,-1.0019371738800635,2.0211708405078985,,1.0021693616341323,90000,99,8,4796.057548522949,0.0
9,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,20,11.567430210639998,-0.9986099836153862,1.8699919352164636,0.06497177716631156,0.018284904445784213,-0.9986099854493753,1.8123392389370845,,0.998909226900492,100000,111,9,4824.044266700745,0.0
10,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,22,10.960176870657415,-0.9998296383099678,1.8218994660255237,0.06154864212163748,0.03606711901151217,-0.9998296432006053,2.2505835698201104,,1.0000452449688544,110000,127,10,4849.758483886719,0.0
11,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,24,9.758789485722529,-1.0008269293185992,1.736400988468757,0.06801215684375701,0.015224589818181136,-1.000826930999756,4.869444030370468,,1.0009688524099496,120000,149,11,4875.515542268753,0.0
12,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,26,8.964467794408943,-1.0007383936490768,1.5990171890992384,0.04871768098897659,0.013776642338444407,-1.0007383950245685,2.656285487077175,,1.000991551234172,130000,163,12,4899.129551649094,0.0
13,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,28,7.858039094539017,-1.0008855460545956,1.438963522360875,0.05196493561976613,0.005817155734612009,-1.0008855475829197,2.3460187019445957,,1.001053676696924,140000,182,13,4923.163938522339,0.0
14,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,30,6.013411548964538,-0.9990759776188777,1.4152852452718294,0.05022717786905093,0.015985584950361113,-0.999075979911364,2.5580268285213372,,0.9991947782345307,150000,202,14,4949.988320589066,0.0
15,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,32,5.5485444410206926,-1.002825298370459,1.3255497290537908,0.0483188241147078,0.01295132850869917,-1.0028253050950857,3.167870362599691,,1.0031647520187574,160000,221,15,4977.760333061218,0.0
16,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,33,5.8666302866098246,-1.0005348864274146,1.2071004647475023,0.05053107396054726,0.012364774028985547,-1.000534889484063,2.7429828668252014,,1.0007720047082656,170000,237,16,5003.076340198517,0.0
17,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,35,5.734510024695761,-1.0022603921401194,1.0427559609596546,0.05132494227339824,0.021788312602215087,-1.002260400240238,4.189830790421902,,1.0028268962334363,180000,263,17,5029.86731338501,0.0
18,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,37,5.297108492455191,-0.9993425133900765,1.0066187750070523,0.04322363769587798,0.009316843690780494,-0.9993425101805956,3.4354948847721785,,0.9996946762769651,190000,286,18,5057.178647994995,0.0
19,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,39,5.3059783198032004,-1.0004682621894738,0.8685622135798137,0.04012789583215729,0.012609939145831726,-1.000468267997106,3.6930253768578556,,1.0009353753847954,200000,306,19,5081.765610456467,0.0
20,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,41,3.5194805623637375,-1.001288692920636,0.6918480350421026,0.04556908117941557,0.010895357085153079,-1.001288697658441,4.468879401989472,,1.0022167798800345,210000,339,20,5109.183829069138,0.0
21,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,42,3.2867530444337616,-1.0003598291140336,0.5810218499257014,0.03908597790779403,0.01406246333096463,-1.000359836144325,4.416177659309827,,1.0008079970494295,220000,366,21,5135.788355350494,0.0
22,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,44,2.412838105798626,-1.0018004145377721,0.4585924013302876,0.04468484572015512,0.006167261518585758,-1.0018004212623988,4.602486226191887,,1.002326099230693,230000,399,22,5163.0490889549255,0.0
23,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,46,2.585999022862982,-0.9992577586418543,0.3607288823295862,0.04075619821221783,0.010757752480462958,-0.9992577601701785,6.030472030242284,,1.0001655868994883,240000,427,23,5190.895369052887,0.0
