,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,454,8.648770719127546,-1.0031410270776504,2.7058757678056375,0.8669243998252428,0.06580607402974215,-1.0031410365532607,1.6213232330786875,,1.0033093976668823,10000,7,0,22.0089590549469,0.0
1,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,413,8.052273316007774,-0.9998045062407469,2.665728834959177,0.22873393348776377,0.04079261397322019,-0.9998045077690711,1.3018972855347855,,0.999910996051935,20000,23,1,48.33068799972534,0.0
2,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,425,8.571917038624548,-1.0028697290481665,2.566345445315043,0.11895846552573718,0.020478384335262653,-1.0028697357727931,1.1157212029664945,,1.0029921759397555,30000,35,2,70.46513795852661,0.0
3,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,411,9.307062636267217,-1.002560503513385,2.478620483325078,0.09283014847299992,0.03031078962943493,-1.0025605102380117,2.8289358022885445,,1.0027424578483288,40000,45,3,97.10403752326965,0.0
4,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,411,9.283571645452676,-1.0033807785083086,2.3905091230685893,0.08534047867243107,0.018271672926270046,-1.0033807878310863,2.23299069526868,,1.003683535869305,50000,56,4,121.51309132575989,0.0
5,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,410,9.605942254534755,-1.0012875960423395,2.3024721023363943,0.07604065413276355,0.02471489100358807,-1.001287599098988,2.450695349008609,,1.0015448104112576,60000,67,5,146.02114343643188,0.0
6,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,413,9.813603284667485,-1.0002945067026676,2.1608565501677686,0.0676912725210572,0.016122880929078046,-1.0002945071611649,1.5278562308886112,,1.0008222391972175,70000,78,6,169.47237348556519,0.0
7,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,411,9.428488678465397,-1.0018150149247584,2.0670590293713107,0.07149206553705227,0.01709506146084422,-1.001815023024877,2.380322681329189,,1.0019022698585804,80000,93,7,194.48860907554626,0.0
8,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,410,8.875856098144078,-1.0017313044804794,1.9352430958014268,0.06955817685677455,0.012165224905579518,-1.0017313099824465,1.933954880787776,,1.0019751272140405,90000,110,8,219.15432906150818,0.0
9,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,412,7.464214408652707,-0.9984651548740191,1.8614819068175095,0.06976238697385177,0.03746958826310359,-0.9984651623628078,2.2525530451383347,,0.9990044268277976,100000,133,9,242.23194885253906,0.0
10,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,413,6.007176478534523,-0.9998220072342799,1.8106653409126476,0.060992153977545406,0.04211660568626263,-0.9998220061644529,3.7371326134755063,,1.0000587198978816,110000,155,10,266.1981301307678,0.0
11,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,412,3.144157215647366,-1.0004547747281882,1.7152912638126276,0.06589822583855727,0.013102457529077164,-1.0004547773263393,3.779755784303714,,1.0006532996128767,120000,189,11,290.7573997974396,0.0
12,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,410,1.3610403238300455,-1.0010895964426871,1.5540848780901004,0.05575694006700546,0.0175909228121432,-1.0010896066824595,2.097223072174268,,1.0013961851596833,130000,223,12,316.801331281662,0.0
13,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,408,0.8773082054795576,-1.0012293457984924,1.4099140277275672,0.05230486711534934,0.011113537166219873,-1.0012293433531736,2.2795833515815245,,1.0015255524561955,140000,252,13,342.7971601486206,0.0
14,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,407,0.6763335283159307,-0.999095898713821,1.3066744731022761,0.051312040685652156,0.002849318292768051,-0.9990959013119722,3.4252577054194915,,0.9993428898163331,150000,287,14,368.2769386768341,0.0
15,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,406,0.9510942334149614,-1.0027177116809747,1.207494531533657,0.051648442127192634,0.009655827951307098,-1.002717719781093,2.75960717078967,,1.0033858548372219,160000,320,15,393.81263256073,0.0
16,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,405,1.146499907036923,-1.0003060866624882,1.0799024508549617,0.049638874733295195,0.005205662170042976,-1.0003060907889636,4.297303107457283,,1.000620959355281,170000,351,16,419.2262170314789,0.0
17,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,404,1.1249176525548696,-1.0017088694450182,0.903164092088357,0.04509910343644711,0.02188620873225423,-1.0017088844225956,3.4173630958948378,,1.0023535743737833,180000,387,17,444.7584238052368,0.0
18,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,405,1.0903690442282756,-0.9996791261893052,0.8754607166999425,0.0413977762302145,0.017225232001585072,-0.9996791248138134,4.926093619909042,,1.0001635057803913,190000,418,18,469.0500192642212,0.0
19,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,405,0.6133451349855759,-1.0007179321386874,0.7474378312245393,0.038029786290075536,0.006557405726291621,-1.000717934889671,3.8991924001620366,,1.0013924650656871,200000,454,19,493.78432416915894,0.0
20,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,404,0.5657967034918628,-1.001196690247609,0.5685032874345779,0.03514060269181545,0.006948132744918649,-1.0011966980420626,4.836065903688088,,1.0019909936648148,210000,487,20,519.3660078048706,0.0
21,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,403,0.35551178323483223,-0.9999854046564836,0.4725779502819746,0.03656681039107915,0.015326999666360327,-0.9999854093942887,4.733094216615726,,1.000708566720669,220000,529,21,545.7745935916901,0.0
22,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,402,0.38699243723983284,-1.0011516386117691,0.36406091428720033,0.03361501120365201,0.009076612408105762,-1.0011516509911953,5.006512197164389,,1.0018637077930646,230000,567,22,571.8788912296295,0.0
23,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,401,0.17304296649674672,-0.9994481021013015,0.2652634109824132,0.03754347364107768,0.008523199078029928,-0.999448109895755,6.380878979578997,,1.0006551455228756,240000,606,23,598.3735647201538,0.0
24,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,401,0.6000043035126406,-0.9984464160906963,0.16978477496558275,0.02838020983796853,0.01024578296018239,-0.9984464212869987,5.779516805899449,,0.9995132432534144,250000,631,24,622.765691280365,0.0
25,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,401,0.7544201887512118,-0.9983466510589306,0.18932945441741209,0.02777472987699394,0.008233408281245292,-0.9983466590062166,6.44532025991342,,0.9996406911275326,260000,660,25,646.9463565349579,0.0
26,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,401,0.6446577322702076,-1.0016784770366474,0.0008372923633895624,0.026711525497002862,0.007290345756934049,-1.0016784840669388,5.80864302286735,,1.0024546057750017,270000,692,26,672.3343818187714,0.0
27,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,401,0.4256580381611412,-1.0005311559408139,-0.06048341066194459,0.023452761640342382,0.007561626347999733,-1.0005311661805862,8.258157121065336,,1.0022220483193032,280000,721,27,696.6203246116638,0.0
28,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,402,0.5616945553132502,-0.9996479752736214,-0.21297802046323433,0.020594103747787765,0.004278257576515898,-0.9996479873473828,9.383122355204362,,1.0013513578818394,290000,744,28,720.467071056366,0.0
29,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,401,0.4181978951391338,-0.998611016304065,-0.26509899856188357,0.022656578484039087,0.004135367984417826,-0.9986110167625623,8.955907367284482,,0.9998439104129107,300000,773,29,746.535062789917,0.0
30,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,401,0.4974109874174411,-0.9978432643107878,-0.3590539724398882,0.018746995641730536,0.007078084489330649,-0.9978432713410793,10.315102920318262,,0.9998077682959727,310000,800,30,771.8125748634338,0.0
31,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,402,0.6127706979026446,-0.9986857794798337,-0.43225202147777264,0.018528764366279715,0.0010877734308731026,-0.9986857855931307,10.521892368411406,,1.0003210763136545,320000,820,31,794.1820874214172,0.0
32,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,403,0.5321828771803563,-0.99843090344698,-0.5387464040364974,0.019370893334062434,0.0073353336756834045,-0.9984309136867523,11.070326415086404,,1.0000841414317108,330000,841,32,818.3561420440674,0.0
33,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,403,0.5200178905366394,-0.998126325240502,-0.6659354772323217,0.017881563974496646,0.013978342922070088,-0.998126341899236,14.749806604935573,,1.0011733831503453,340000,865,33,843.2529909610748,0.0
