,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,370,7.346637314614083,-0.005395226186523452,2.7843431417758646,0.060147062440713245,0.05475183585061668,0.9845896778962551,0.16529540717601776,1.00156929844465,10000,10,0,27.01079821586609,0.0
1,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,353,10.811674611416729,-0.026871831151537406,2.741238216864757,0.008484427891194057,-0.018387402921246413,1.2684271812821046,0.21587777137756348,0.9996963575864449,20000,20,1,56.62835359573364,0.0
2,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,350,11.918588920516981,-0.010345975349012475,2.678524958170377,0.09822153271868443,0.0878755580395078,1.510633716827784,0.2477884441614151,0.998972198443535,30000,30,2,85.58520030975342,0.0
3,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,346,15.329109530866468,-0.010008180727704595,2.6204766450784147,0.19039487092731855,0.18038668962291035,1.8651487555259314,0.32979974150657654,0.9963443112679017,40000,45,3,115.29636073112488,0.0
4,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,342,16.061359037426353,-0.005924631054632557,2.508896235319284,0.38930785411443464,0.383383224121271,2.309464161671125,0.46973514556884766,1.0006646547562037,50000,65,4,146.04201936721802,0.0
5,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,333,15.62984539187803,-0.0042000122654896515,2.4257788841540995,0.8497583084381544,0.8455582982454545,2.7659060137394147,0.5382604598999023,1.0010708602575156,60000,102,5,179.9809386730194,0.0
6,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,325,14.616197538740147,-0.0029140883734306462,2.325273411701887,1.360980865588555,1.3580667783052494,3.2026360895389168,0.6543512940406799,0.9993724888715989,70000,153,6,215.17067980766296,0.0
7,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,317,14.933699403808992,-0.0028672569980606054,2.2632855604856443,1.5820925905154302,1.5792253407148213,4.284477720046655,0.6234758496284485,0.9999849748917115,80000,215,7,251.68837070465088,0.0
8,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,310,14.630168728487513,-0.004407396485121586,2.183966703292651,2.2784456158295656,2.2740382151725966,5.9356544494628904,0.6026857495307922,0.9984210026569855,90000,285,8,289.94696021080017,0.0
9,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,305,18.629138557314576,-0.005691996634675142,2.124341684121352,2.4587244174419305,2.453032421454405,7.946973126362532,0.9978470206260681,0.9996146166935945,100000,345,9,327.0108449459076,0.0
