,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,388,9.437766043722922,-0.009316522382104245,2.7918236206739375,0.04282873322088749,0.03351221182264197,1.0836862767736117,0.18817198276519775,1.001253865315364,10000,8,0,25.711099863052368,0.0
1,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,379,9.08491939535494,-0.004124679178811419,2.766385939793709,0.10854648179016434,0.10442180379461019,1.3996788220145764,0.18744681775569916,0.9997845026162955,20000,23,1,52.64273285865784,0.0
2,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,374,10.213004844419226,-0.008674076142219397,2.6742211347971208,0.10598585125632011,0.09731177577319053,1.6185336748758952,0.25663936138153076,0.9984044447923318,30000,38,2,80.15690469741821,0.0
3,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,362,11.988930732388237,-0.006411665223109034,2.5956465531618167,0.1512038529969943,0.14479218799955187,1.7597399193506975,0.319904088973999,0.9972907859545488,40000,53,3,110.40710783004761,0.0
4,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,353,13.695552145501368,-0.006517840900386755,2.521676429724082,0.35115422646586714,0.34463638530996366,2.293165539396115,0.40037915110588074,1.0002244571844736,50000,73,4,141.4492723941803,0.0
5,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,349,15.494664927936435,-0.009726779802869527,2.395925783499693,0.47701215736376934,0.4672853781435734,2.774959282233165,0.6374974250793457,1.0011883206856556,60000,93,5,171.49051713943481,0.0
6,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,342,18.726558132557578,-0.006137031469589624,2.322564139121618,1.1409979398433978,1.1348609074568137,3.7312461076638637,0.6645405292510986,0.9982220036861223,70000,133,6,204.2166349887848,0.0
7,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,334,20.46389149018107,-0.006803605385506764,2.2569736040555513,1.7900904469000987,1.7832868394179222,5.230956077575684,0.9231827855110168,1.0000648530629965,80000,180,7,239.01111841201782,0.0
8,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,328,18.659409560609664,-0.0032674772593264396,2.170278725257287,3.068641848136217,3.0653743762236374,6.617687995922871,0.825320303440094,0.998908327634518,90000,252,8,274.35351610183716,0.0
9,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,321,17.30307309238624,-0.004492625030569541,2.119978734774467,3.638581573046171,3.6340889466114534,7.495587906317833,0.8992536664009094,0.9987048768080198,100000,325,9,311.0742175579071,0.0
10,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,318,22.290642015072287,-0.005857502487607491,2.0407295651924917,4.136059899207873,4.130202413827945,10.324821915993324,1.4454859495162964,1.000365177790324,110000,386,10,345.3953974246979,0.0
11,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,315,34.581030857224796,-0.006513734948701965,1.9880753917571825,6.21191151814583,6.205397748335814,14.379663112224677,1.9649925231933594,1.0016488538338588,120000,448,11,380.526074886322,0.0
12,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,38.12867126288453,-0.0012954217584755941,1.9367690165837605,8.216149957363422,8.214854569312854,17.522800726462634,2.0889031887054443,0.9996259768803915,130000,513,12,412.93524527549744,0.0
13,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,48.6662626922984,-0.006724224909423635,1.9228102891873091,9.527178278947488,9.520454116968008,20.971690873916334,2.2344982624053955,0.9997560534721766,140000,571,13,445.0481593608856,0.0
14,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,313,56.88424256903928,-0.0028632821037601203,1.8598021797644786,10.726973034785344,10.724109745025634,20.43106554440963,2.093907356262207,0.9992213597664467,150000,622,14,478.1150999069214,0.0
15,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,313,63.96581497633545,-0.004461096628354146,1.844390243750352,12.659445919134678,12.65498482875335,25.265529063420416,1.9721647500991821,0.9992516193634424,160000,678,15,509.65826749801636,0.0
16,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,313,69.912698927824,-0.0018128203228116035,1.7433664673413987,16.19111639414078,16.1893035252889,30.40514081747104,2.690497636795044,1.0012453672213433,170000,732,16,541.7772631645203,0.0
17,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,87.58897574217755,-0.001604793934772412,1.7438943725365859,16.56297749494895,16.561372700715676,36.76786006291707,3.3656749725341797,1.0002753421282158,180000,777,17,572.8062717914581,0.0
18,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,109.83060534405051,-0.002183727886623297,1.737016735932766,15.655861490200728,15.653677725180602,38.52488193695362,3.049079656600952,1.0007525398181034,190000,814,18,603.25239777565,0.03
19,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,126.05394347538136,0.00043146202030281224,1.6947053835942194,23.49151790814522,23.4919493552966,49.10576069293878,3.0920660495758057,1.0002069821724524,200000,856,19,634.9414646625519,0.04
20,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,127.38072245404763,-0.002845953942204897,1.6402785515173888,30.268270971836188,30.26542489956587,55.01066262171819,2.464787244796753,1.0012439206624641,210000,906,20,667.07621717453,0.03
21,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,136.7059459755607,-0.0008205367228350578,1.55698790427966,30.22062043899145,30.219799633515187,61.01323525355412,3.709864854812622,0.9986498297789158,220000,949,21,698.9997622966766,0.04
22,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,134.7800757673471,-0.0007802422624081373,1.4922931047586294,40.54314298874293,40.54236269730788,77.364518116682,2.6163501739501953,1.0002307830712733,230000,1003,22,730.6769902706146,0.01
23,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,314,133.90327404580046,4.800064011644095e-05,1.4100222459206215,45.679019981775525,45.67906806652363,85.20482635498047,2.824415922164917,0.9995665501325558,240000,1058,23,763.591968536377,0.03
24,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,313,127.18634898351867,-0.0015238827667557275,1.3876187578225747,48.922406372657186,48.92088248424041,121.77120745243171,2.0608749389648438,1.0010699790257673,250000,1118,24,796.8894653320312,0.04
25,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,312,124.74402217666123,-0.0021075594334457166,1.3774771626179034,49.68728193136362,49.685174800188115,123.59679406973032,1.930867314338684,1.0001826809002803,260000,1180,25,831.4455692768097,0.01
26,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,312,129.65142059537894,0.00010801090811116574,1.3477856889749185,54.7612699117416,54.76137812687801,127.23608069786658,1.4488341808319092,0.9981617595904912,270000,1239,26,864.4303634166718,0.0
27,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,311,120.15681372238879,-0.001329535238731366,1.2501750524227435,56.83992504217686,56.83859569842999,128.50816259139623,0.32135075330734253,0.9990684973887908,280000,1305,27,898.3170506954193,0.0
28,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,311,120.98253872607347,0.0010310439512324638,1.200250240472647,58.258390084291115,58.25942097199269,146.57034223996675,0.9583053588867188,0.9989904726162935,290000,1369,28,931.4464864730835,0.01
29,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,310,123.89738479130833,-0.0016967878402330172,1.145110480601971,58.436617259490184,58.434920560396634,158.22781237088716,0.45328420400619507,1.0005841692288717,300000,1440,29,964.8997931480408,0.0
30,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,310,108.01730378603064,-0.0007727932244634781,1.1330279616209178,59.20153667743389,59.200763536110905,174.177867772029,-0.39524686336517334,0.9995254875757755,310000,1512,30,998.4121861457825,0.0
31,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,309,110.4542612200506,0.00023881296436182963,1.0849675927406703,57.15263549609062,57.15287457001515,174.44252174573066,-0.24627739191055298,0.9997963014321449,320000,1585,31,1032.731516122818,0.0
32,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,309,116.10800256566364,-0.0029349864842608954,1.098900809043493,55.08947551433857,55.086540887294674,175.93969758840709,-0.12813521921634674,0.9993311244707841,330000,1656,32,1065.6434712409973,0.0
