,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
28,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,321,132.71039778984473,-0.004024054790632083,1.1560912389021654,56.01571276738093,56.011688824189015,222.74139059995994,0.7358232140541077,0.9984515119821598,290000,1357,28,902.5580613613129,0.01
29,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,321,126.46032420071657,0.0012480642646551133,1.0884043076099494,54.115185087155076,54.11643322675656,226.44627885084887,0.20135121047496796,0.9992958400494013,300000,1424,29,934.1697773933411,0.0
30,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,320,116.00234848615257,-0.0018007022889856344,1.0769523956836797,51.16331396836501,51.16151313781738,232.67553677681164,-0.3970932066440582,0.9999396249269827,310000,1494,30,965.801812171936,0.01
31,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,320,121.58390117409823,-0.0018173774680457055,1.007816342359934,49.27787005106608,49.2760525678977,257.4048433939616,0.24975931644439697,1.0007768641679715,320000,1563,31,998.4633545875549,0.0
32,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,319,126.52878215656354,-0.000987705397300231,0.8902929480259235,57.07595538603954,57.07496778537065,296.86893052321216,0.6451793909072876,1.0010841572896028,330000,1632,32,1032.7073800563812,0.01
33,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,319,126.01428924805442,0.00454570406403106,0.869853731454947,65.3457093165471,65.35025507609049,322.8236145997659,-0.2574913501739502,0.9998539029023586,340000,1705,33,1065.2268424034119,0.01
34,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,318,106.30892023024748,0.00026850512203497766,0.8403877252187484,55.974128595987956,55.97439743433243,329.0671941121419,-2.161600351333618,0.9992358274948903,350000,1785,34,1098.5295271873474,0.01
35,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,318,100.94831753957482,0.0007092480893987112,0.8531088737341074,51.79953616215632,51.800245598034984,338.06079445863384,-2.002652168273926,0.9988485091771835,360000,1867,35,1130.5036010742188,0.0
36,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,317,121.22393310273792,0.002780877551040015,0.877081695275429,45.61259943644206,45.61538045834272,329.6604074722681,1.100823998451233,0.9998567712612642,370000,1939,36,1164.420226097107,0.01
37,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,317,118.09162935322546,0.0025499447010075434,0.8692821571460136,41.931169001261395,41.933718754695015,305.61083704630533,0.2670782506465912,0.9994145630261837,380000,2017,37,1197.8592698574066,0.02
38,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,316,118.70374239381783,5.2528090488452176e-05,0.8949458114611797,43.149449030558266,43.1495018641154,344.0554233453213,0.5910698771476746,1.0002297106461646,390000,2089,38,1231.839840888977,0.01
39,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,316,125.2491854755397,0.006457231864810754,0.8488408556351295,51.93494995312813,51.941407169439856,391.52998260106796,1.1720086336135864,1.0025300704515898,400000,2161,39,1265.1847877502441,0.01
40,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,315,118.76389855794129,-0.001080688184652573,0.8401532885355827,57.83413293300531,57.83305228795761,410.1813825949644,-0.5391855239868164,0.9994554689297309,410000,2237,40,1299.3218591213226,0.0
41,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,315,116.55077147686912,0.0019526411027002792,0.8040720820426941,47.30862865447998,47.31058101164989,349.8420925042568,-0.5707321763038635,1.0004887013863295,420000,2315,41,1333.2396123409271,0.01
42,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,314,108.66308913099233,0.003749075955233704,0.7855877402501229,44.1734983982184,44.17724733597193,402.2935769105569,-0.1900549978017807,0.9998332621195377,430000,2394,42,1367.6328737735748,0.0
43,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,313,114.83503152463567,-0.0006185710155524504,0.7357520195154044,46.50048470619397,46.499866089454066,429.0729820838341,0.9775052666664124,1.000441344273396,440000,2471,43,1401.5147724151611,0.03
44,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,313,125.70100474503059,0.0014559252832371456,0.7470185771966592,49.25030035361266,49.251756169245795,428.8059251834185,1.0645874738693237,1.0003328239306426,450000,2548,44,1435.6613376140594,0.02
45,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,312,131.28852505741253,2.214710992307235e-05,0.69210338195165,58.484903051914316,58.48492494240785,488.9250221056816,2.3805465698242188,1.0005711301779137,460000,2620,45,1469.9548807144165,0.01
46,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,312,127.31233378025074,0.005502085559643232,0.6769005755583445,55.49099033062274,55.49649261572422,447.90340159489557,1.075487494468689,1.0003781685462365,470000,2695,46,1504.1542279720306,0.01
47,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,311,125.85017610798545,0.00430100796600947,0.6764982678951361,48.79582376235571,48.80012511228904,447.47961085392876,0.9341720342636108,0.9994482984909645,480000,2772,47,1538.9426755905151,0.0
48,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,311,132.1725713789367,-0.0005069527786989242,0.7113738419153751,52.64468531486315,52.644178498096956,521.2515588809282,1.576663613319397,0.9993842536058182,490000,2845,48,1573.2474884986877,0.01
49,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,311,134.44763033909518,-0.0005841468281757373,0.723501584927241,54.568741157727366,54.56815686348157,538.4199993426984,1.4425218105316162,1.0001984958465282,500000,2915,49,1607.1120777130127,0.01
50,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,310,138.80075432793694,-5.6105746457783076e-05,0.7058233346694555,52.82480720128768,52.82475116436298,483.3907915555514,1.148477554321289,1.0008890544756865,510000,2989,50,1640.5770926475525,0.01
51,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,310,131.78764060529312,0.001856316530551666,0.7060188811558944,55.86059522384252,55.862451641376204,500.4468488644331,0.602480947971344,1.0005164713431627,520000,3062,51,1674.2906069755554,0.03
52,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,310,134.40981974505735,0.002573815607824005,0.6380095281662085,57.12631575755584,57.12888983702048,522.2166694054237,1.2280808687210083,1.0004215413179154,530000,3136,52,1708.3181796073914,0.03
53,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,309,132.7524961839296,0.0014513320492532773,0.6241071242552537,45.566833251561874,45.56828427926088,524.2247551746857,0.37012264132499695,0.9984543181382692,540000,3212,53,1742.0985078811646,0.07
54,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,309,125.2348248047075,0.000696958613414795,0.5356032557976551,54.22789936554737,54.228595821674055,506.52636871337893,0.03551627695560455,0.999134039420348,550000,3289,54,1775.7597861289978,0.03
55,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,309,137.95654835754928,0.00031694196618329255,0.5245128212066797,58.83500582377116,58.83532286423903,440.4674271021134,1.8271827697753906,1.0008889481043204,560000,3360,55,1809.7111082077026,0.06
56,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,309,141.03010006884426,-0.0015532629050983068,0.5171850374875925,61.85085840469752,61.849305138221155,532.0325844397912,1.0412802696228027,0.9998031309017769,570000,3433,56,1843.9817368984222,0.04
57,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,308,139.36302016330475,-0.0009583059758043442,0.4601656550016159,73.06854140452849,73.06758301563752,720.7732686751928,0.11593779176473618,1.0001278793200468,580000,3509,57,1878.6720509529114,0.07
58,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,308,150.93085007320917,-0.0003268379264344008,0.4489718745916318,80.87248788491273,80.87216093601324,687.1721496973282,1.2638249397277832,0.9996124088764191,590000,3580,58,1913.2332546710968,0.11
59,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,308,143.10919317351232,0.0009528194960111227,0.4618570240644308,74.00349919245794,74.00445183974045,641.2792601756561,-0.2847183644771576,0.9997017956697024,600000,3655,59,1946.6741225719452,0.09
60,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,307,132.529949283549,-0.0015430877797114543,0.4832741373624557,68.49190237583258,68.49035913516313,636.3471306434044,-1.5849242210388184,0.9993503122757643,610000,3734,60,1982.0398802757263,0.03
61,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,307,161.31057815199517,-0.001614399380886402,0.49104657708070215,86.54657104687813,86.54495694087102,710.7833404932267,2.105440616607666,1.0002419477854019,620000,3799,61,2016.6897497177124,0.06
62,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,307,139.40768171513554,0.001478230037416021,0.42956563983208096,74.46434638194549,74.46582447932316,604.5623169336563,-0.0777902901172638,1.000234549320661,630000,3875,62,2050.650411605835,0.07
63,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,306,163.25616446202415,-0.0005423512536650285,0.4430893859802148,87.6904602539845,87.68991797031501,799.0121299156776,1.3464934825897217,1.0009165956423833,640000,3945,63,2084.8189945220947,0.12
64,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,306,141.73359138263586,0.0026510679963020942,0.39691633742589216,88.45309024712978,88.45574139326047,790.6455157940204,-0.7652218341827393,0.9995239477891188,650000,4021,64,2119.7164313793182,0.06
65,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,306,130.27887691442263,0.0013895574073569898,0.40505906626200067,81.22355548173954,81.2249448629526,731.154953941932,-2.0410666465759277,1.000116310058496,660000,4097,65,2154.385401725769,0.03
66,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,306,146.68324010444286,0.0013447885735867878,0.4347455438130941,85.49287843948755,85.49422301267967,748.2982885898688,-0.5495597720146179,0.9991307140924992,670000,4167,66,2189.066812515259,0.03
67,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,305,141.71427038533838,0.008361056135394252,0.43442614468244406,73.74412845709385,73.75248895302796,852.7447414300381,-1.43828284740448,0.9989290145727304,680000,4239,67,2222.6320431232452,0.05
68,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,305,153.11990661813059,0.005809174074480931,0.40013871215856994,78.39942723787748,78.405236522968,976.6783500867012,-0.6640598773956299,1.000627594269239,690000,4311,68,2256.885841369629,0.07
69,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,305,140.38218145994423,0.002948666316194412,0.34921660255163145,85.87363442641038,85.87658307002141,876.0746004936022,-1.466303825378418,1.0002769757539798,700000,4386,69,2291.5355365276337,0.07
70,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,305,150.99854054204758,0.006296699102490376,0.40581985666201664,65.12851700415978,65.13481346521623,679.1667239849384,0.2054409384727478,0.9999760875335106,710000,4454,70,2326.1405987739563,0.04
71,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,305,170.3848542405625,0.00048557157950619094,0.3778491931848037,65.54066703013885,65.54115244547526,709.3216587164463,1.889362096786499,1.0007596717430995,720000,4517,71,2359.905954837799,0.08
72,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,305,157.57196024881904,0.0013332379755014792,0.31779979188472796,69.81616876064203,69.81750217339932,768.970555466872,-0.6805257797241211,0.9989480999799875,730000,4590,72,2392.4877893924713,0.08
73,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,305,152.43297867259787,-0.0003397492930675164,0.35212036909965366,85.3997728690123,85.39943368373773,745.5060952211038,0.7275371551513672,1.0018934546372829,740000,4658,73,2425.372656106949,0.11
74,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,304,147.45050533602998,0.0036711755292251325,0.34112483194241155,87.45703044793545,87.46070124308268,820.7793565799028,-1.49857759475708,0.9988684476950229,750000,4726,74,2459.5451531410217,0.13
75,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,304,151.0502084121925,0.0036843582772864746,0.37541854060613195,84.48321216289814,84.48689636817345,789.7837094820462,-0.9398560523986816,0.9995257350114676,760000,4794,75,2493.0496113300323,0.09
76,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,304,146.5559367001846,-0.001908537737117746,0.3474157428130125,90.12743214338253,90.12552385574732,846.8426041040665,-1.068669080734253,0.9989767291607001,770000,4865,76,2527.5211353302,0.02
77,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,304,143.9827116068613,0.003962259183231837,0.2611038625240326,65.66639473743928,65.67035699502016,897.169205846542,-0.8019152283668518,0.9981523202015803,780000,4937,77,2561.8593313694,0.04
78,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,304,141.33747133791456,0.0039745254477915855,0.28202015650578033,73.40551680540428,73.4094918177678,923.2540169349083,-0.9517940878868103,0.9999783029923073,790000,5014,78,2595.9232981204987,0.08
79,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,304,139.61554820164653,-0.0008398560795168847,0.3374487852438902,79.02043547997108,79.01959609007224,931.282279303135,-0.15777023136615753,1.0009781947502723,800000,5084,79,2630.738925933838,0.07
80,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,303,143.3893131988548,-0.0011617219015860405,0.305278455446928,70.98204062046149,70.98087923098834,917.4901368361253,0.4580453932285309,1.0019897679487864,810000,5157,80,2665.601939201355,0.04
81,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,303,161.8159322075015,0.0012758037433601343,0.3413779528477253,64.33310178120931,64.33437766050682,844.1979404547276,2.2795605659484863,0.9999763219784468,820000,5218,81,2700.0966460704803,0.07
82,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,303,179.980738250818,-0.00017526706274694357,0.3353000231660329,75.76631781749236,75.7661423218556,927.3380880502555,3.1125471591949463,1.0004831126103035,830000,5278,82,2734.787055015564,0.11
83,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,303,190.36126156182428,0.000540564679660094,0.3577917273227985,80.10661240602151,80.107152733436,945.4241822071565,1.6987428665161133,1.0005270325220548,840000,5339,83,2769.111342191696,0.17
84,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,303,180.112716442825,-0.0020578071498909057,0.3227068054370391,72.79105862348507,72.78900100512382,925.0887457431891,1.544142723083496,0.9993026809814649,850000,5403,84,2803.8830626010895,0.17
85,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,302,174.31150930554227,-0.0005360558235014861,0.3038235624631246,90.68466469202286,90.68412836514986,1070.9023045466497,0.5867849588394165,1.0015422796591735,860000,5468,85,2838.345550775528,0.14
86,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,302,179.70509477119663,-0.002744744282263594,0.340666565604699,103.3615367987217,103.35879213382036,1145.0448478503106,1.2453138828277588,0.9988559501293378,870000,5530,86,2872.222037792206,0.17
87,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,302,159.93151112758736,0.003797826298679679,0.26884664029647143,97.14315377259865,97.14695149935208,1069.967708568084,0.2726401686668396,0.9995510041713714,880000,5599,87,2906.596921443939,0.13
88,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,302,169.86861554673735,0.0009516422600986866,0.23977491183158678,107.61147365081004,107.6124253493089,1094.0610554230518,-0.025491150096058846,0.9994532635578742,890000,5665,88,2940.795058488846,0.11
89,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,302,160.65887654573703,0.0071539780984704315,0.22779389516665385,67.27464281717936,67.28179669502454,1064.3096228183845,0.03457793593406677,0.9983332040982369,900000,5730,89,2976.220822572708,0.07
90,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,302,178.5625808933289,-0.0030338452746852852,0.2655094015292632,71.17304698259403,71.17001321254632,937.3372264372997,0.6268341541290283,0.9999342395709111,910000,5788,90,3010.9234142303467,0.07
91,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,302,170.11329653420532,0.0015438187962923294,0.25582960908993696,80.96396963657477,80.96551364996495,1078.1229352902144,-0.7479689121246338,0.9992242198724013,920000,5853,91,3045.9229276180267,0.08
92,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,301,172.1495888467386,-0.0005487075051627098,0.2544793339493947,75.28572119688377,75.28517249669784,1074.4938021146334,0.6319855451583862,1.001808363199234,930000,5912,92,3080.436326980591,0.1
