,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,403,8.960203122220829,-1.0031093845000634,2.708752259841332,0.8069137044442005,0.04343748212051697,-1.0031093886265388,2.552316334920052,,1.0032918135325113,10000,7,0,24.76361870765686,0.0
1,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,392,9.312196373809126,-0.9999275516241025,2.6849752829625055,0.17395606314142545,0.042858808831526686,-0.9999275526939294,1.7200139935200032,,1.000014162522096,20000,20,1,50.940152168273926,0.0
2,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,382,9.718988597342944,-1.002931796740263,2.5873278086002056,0.11125125501018304,0.025978622251214126,-1.002931798879917,1.4448060833490812,,1.0030614363841521,30000,33,2,78.34759163856506,0.0
3,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,382,9.660416381579758,-1.0026507266056843,2.485486652300908,0.08293029657350137,0.03373925973876164,-1.0026507308849921,1.8053303755246677,,1.0028604596089095,40000,44,3,104.59274435043335,0.0
4,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,378,9.523334745988146,-1.0034280838110508,2.3638888548582027,0.079998884560206,0.02155161208879107,-1.003428089618683,2.024162865602053,,1.0037461404617016,50000,57,4,132.0619146823883,0.0
5,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,380,10.200090996480261,-1.001165981628956,2.267893860890315,0.0701661258458327,0.019703807228077682,-1.001165983462945,3.3372347177603308,,1.001407562616544,60000,67,5,157.83792209625244,0.0
6,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,379,10.396692897847762,-0.9996936714037871,2.160323115495535,0.0687863496872477,0.00951307620972586,-0.9996936776699163,2.729869433549734,,1.000265855819751,70000,78,6,184.28173780441284,0.0
7,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,382,11.172720131750753,-1.0019333192935356,2.0780219157536823,0.06760320138090696,0.021034771834428492,-1.0019333191407032,2.1604007485585335,,1.0020835000735062,80000,88,7,209.39240980148315,0.0
8,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,380,11.317181397200166,-1.0020075174478384,1.9704824673823822,0.06687096350659162,0.016939683552258288,-1.0020075227969731,1.7974287185913478,,1.002251498057292,90000,102,8,236.3262996673584,0.0
9,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,381,11.182181160377088,-0.9988389644867335,1.9279463954460927,0.0661965642649776,0.023245808809327008,-0.9988389635697389,1.670705313101793,,0.9991097428859809,100000,116,9,262.2170453071594,0.0
10,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,380,10.675149876707215,-1.0002156630540506,1.9116135716438294,0.06523005075466175,0.0284454272988324,-1.000215659538905,1.6347346749061193,,1.0004936563662994,110000,131,10,288.7933633327484,0.0
11,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,379,9.943923528601225,-1.0008556364438472,1.8312329876117217,0.0677053023989384,0.015000359795223444,-1.0008556437798035,6.052383853227664,,1.00100319981575,120000,151,11,315.82162952423096,0.0
12,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,378,9.169907869561282,-1.0008117053753292,1.6864462299224658,0.05305688455223273,0.020086630187833156,-1.0008117084319774,2.350818681411254,,1.001073708748206,130000,167,12,343.480970621109,0.0
13,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,377,8.836640348057376,-1.0009899354898013,1.5343284451044523,0.047340584412599224,0.01171665157382496,-1.0009899383936174,2.9447275846432417,,1.0011421970832042,140000,180,13,370.98536920547485,0.0
14,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,374,7.0795189478469664,-0.9990849959544646,1.4827591682091736,0.05476077553123618,0.02509270917194394,-0.999084993203481,2.1354484033126098,,0.9992655593615312,150000,202,14,400.0535068511963,0.0
15,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,373,6.312514895059488,-1.0029068521964244,1.4016066496188824,0.05300848020288425,0.007727188248044023,-1.002906856781397,2.896429920196533,,1.003292446105908,160000,222,15,428.4687693119049,0.0
16,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,371,6.2058544745217885,-1.0004000468131824,1.2937355897365472,0.052522641909905736,0.01173606421201466,-1.000400050633993,2.388416092059551,,1.0005653330912956,170000,243,16,457.0887062549591,0.0
17,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,370,5.167232593757208,-1.0018476429658059,1.1248188718771324,0.05246249679953624,0.037299766816580905,-1.001847652747081,5.1338838381645004,,1.0021475684948458,180000,271,17,486.21499943733215,0.0
18,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,369,4.343420531688369,-0.9993329581541893,1.1181377794498053,0.0480606228686296,0.011610156308429745,-0.9993329593768486,3.5525801077867167,,0.9996157236588307,190000,296,18,514.0570816993713,0.0
19,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,368,3.8211010548640187,-1.0006972805047647,0.9437734249310615,0.04519891932081336,0.011122759732489402,-1.000697290438872,3.793640050674096,,1.0011873862682246,200000,322,19,543.0220332145691,0.0
20,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,366,2.4907320318112123,-1.0013443246865883,0.7552638663695409,0.049460440704551266,0.0074005088876359735,-1.0013443309527177,4.6073835091713145,,1.002035239109626,210000,358,20,572.7145500183105,0.0
21,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,365,1.876770983570561,-1.0001638762461833,0.6734471964530456,0.047691240414786035,0.014621549300276315,-1.0001638864859557,4.659237487193866,,1.0008651681435414,220000,397,21,601.7329134941101,0.0
22,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,363,1.3439237128465746,-1.0020048865905176,0.515699951388897,0.044143475093043005,0.008335910280211231,-1.0020048960661276,4.878652468170875,,1.002682000857133,230000,433,22,631.9609351158142,0.0
23,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,362,1.609536258587366,-0.9990790316691766,0.401415855380205,0.04160143818754034,0.020345349569255725,-0.9990790354899871,6.7394715087536055,,1.0002434687736708,240000,469,23,661.5918605327606,0.0
24,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,362,1.7516337060477378,-0.9987804365463746,0.3283591411434687,0.0344743609882127,0.0026337347620238477,-0.9987804415898446,5.769103693962097,,0.9993339333778772,250000,496,24,690.3714213371277,0.0
25,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,362,2.5288228016510734,-0.9988209007642208,0.3027820577988258,0.03385183766054419,0.0131373040115413,-0.9988209061133556,6.338092456108485,,0.9997496161705408,260000,523,25,717.7102932929993,0.0
26,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,362,2.781410127243195,-1.0015725826605772,0.17724231426150372,0.03359867931367495,0.012787242470165858,-1.001572590913528,5.860519384573667,,1.0022438914347918,270000,549,26,744.7208812236786,0.0
27,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,2.845335970412587,-1.000658452205169,0.13867821833835198,0.029984091160198054,0.006716123397629231,-1.0006584592354604,7.861533993329758,,1.0018498972440377,280000,576,27,774.2831585407257,0.0
28,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,360,2.264425884587882,-0.9999207375905452,0.022370851987925097,0.02919454414349718,0.007606716251645523,-0.9999207432453449,8.457399421930313,,1.0014450811422788,290000,610,28,803.8913712501526,0.0
29,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,360,2.112315639269104,-0.9985161009507302,-0.06517890862798174,0.02479774874682801,0.0050040987003833436,-0.9985161142471509,8.859934469522575,,0.9998589057188768,300000,636,29,831.3799831867218,0.0
30,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,360,2.181863931913573,-0.9989128876955081,-0.1426432876298443,0.022685936828239415,0.010872629776788064,-0.9989128953371292,8.849561048165345,,1.0003877413578524,310000,662,30,859.032880783081,0.0
31,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,2.2403071313152534,-0.9982165709519998,-0.1939357146047629,0.018756925164817428,0.0023660595528035163,-0.998216581191772,10.84213915169239,,0.999984061717987,320000,681,31,885.5000901222229,0.0
32,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,3.002651095486126,-0.998597291799692,-0.27861742988610877,0.024206636760694285,0.006446433513879012,-0.998597301580967,10.471877795916336,,1.0003433355918296,330000,700,32,913.1257884502411,0.0
33,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,3.352585504098901,-0.9995377427492387,-0.30236276724399663,0.021470217970916285,0.010351793641128983,-0.9995377526833461,10.276527591240711,,1.0010721113437262,340000,721,33,941.4759440422058,0.0
34,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,3.832248730734504,-0.9995601629599546,-0.3286424844692915,0.020092575596526073,0.0029978770977602555,-0.9995601765620403,11.35074776319357,,1.0014557546530014,350000,744,34,968.3016045093536,0.0
35,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,3.9759632693014693,-0.997769912542441,-0.4133810443755908,0.02100882151713356,0.007154487712511745,-0.997769923393543,13.279055992456582,,0.999577596401557,360000,769,35,994.7115771770477,0.0
36,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,362,4.122904832639619,-0.9974614941156827,-0.5423881892210398,0.014938026247546077,0.0024156267653243284,-0.9974615087875953,15.157450721508418,,1.0000366042821835,370000,787,36,1021.9463984966278,0.0
37,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,3.9724684758978874,-0.99589599218124,-0.6789587898132129,0.01959905793579916,0.005244597212638324,-0.9958960030323419,20.71337343270962,,0.9997272846026298,380000,813,37,1049.8538551330566,0.0
38,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,3.1618730401229858,-0.9974579694943551,-0.7601927523429577,0.0176819088570296,0.004610689101704897,-0.9974579870700836,19.889106703415894,,1.0002699867272988,390000,842,38,1077.8104963302612,0.0
39,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,361,3.012939191709076,-0.9932968157988328,-0.921488650334187,0.01679681807857914,0.0029176902409511593,-0.9932968318462372,33.06243636883222,,1.0004870226750007,400000,866,39,1105.3871133327484,0.0
40,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,362,2.9665062430955267,-0.9964519136991257,-1.0764405825199226,0.012156731079822071,0.006654471092117138,-0.9964519392221401,31.922044851535407,,1.0010431910172486,410000,883,40,1131.4742648601532,0.0
41,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,362,2.5869951971738936,-0.9932018108856984,-1.1082465489705404,0.01212086767429868,0.0002616224872606556,-0.9932018387011993,41.91812171233006,,1.0016909764363215,420000,910,41,1158.917807340622,0.0
