,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,393,9.140813702633967,-0.007941218307958199,2.78240388968052,0.04263830905278715,0.03469709199614441,1.1636998040553852,0.18580712378025055,1.0012473066647847,10000,7,0,25.441042184829712,0.0
1,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,395,12.895335720437766,-0.019804977348002677,2.720447096457848,0.024411804109620742,0.0046068246595752545,1.197787679387973,0.26014235615730286,0.9997285711459625,20000,18,1,50.62174367904663,0.0
2,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,395,14.881447535103456,-0.01259603191835758,2.628278930981954,0.12075123247236777,0.10815519973014792,1.7380435795356066,0.30440396070480347,0.9983662204864697,30000,32,2,75.82564997673035,0.0
3,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,398,16.596712354379743,-0.010256195101194465,2.579466600295825,0.2140356145512599,0.20377941980766945,1.9038929604567014,0.3716837167739868,0.996240567549681,40000,47,3,100.43091106414795,0.0
4,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,386,16.608485364710706,-0.0054802215562608,2.4888386756945877,0.4546331080870751,0.4491528847947335,2.47488476504118,0.5060266852378845,1.0000530105370742,50000,69,4,129.52434659004211,0.0
5,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,377,18.381532941821987,-0.004145583792183644,2.391714506271558,0.7411307725386742,0.7369851906712238,2.9811156876576255,0.7196585536003113,1.0013216998332586,60000,97,5,158.74189400672913,0.0
6,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,371,20.521182688105736,-0.003757626039143174,2.3361290962268146,1.3962962628939213,1.39253863967382,4.341422219612659,0.8309882879257202,0.999119256857114,70000,138,6,188.24653577804565,0.0
7,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,366,19.4441938903138,-0.003545089851682767,2.19330614896921,2.746007843506642,2.7424627530269134,6.086802451732831,1.0242327451705933,1.0000110746958317,80000,203,7,218.50750136375427,0.0
8,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,361,21.534325233435705,-0.0033760715347643084,2.1297937961725086,3.1960952856601814,3.19271921591881,7.568629712324876,1.2551274299621582,0.9989466778742961,90000,262,8,249.11604380607605,0.0
9,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,355,20.567129732184885,-0.00230587758243275,2.1307030396583753,4.587759974063971,4.5854541099988495,8.888800676969382,0.872570276260376,1.000774696087226,100000,339,9,281.10949659347534,0.0
