,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,26,10.384217117896524,-1.0030779866071848,2.7050085562926074,0.8127010632783939,0.04489996365438669,-1.0030779908864926,2.6112074796970073,,1.003235833767133,10000,6,0,371.22488141059875,0.0
1,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,4,10.428484786164162,-0.9998814269518241,2.660669759603647,0.1920763499652728,0.04748899574176623,-0.999881426187662,2.0286558661705407,,0.9999981955075875,20000,19,1,4955.008863449097,0.0
2,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,6,9.112817001652386,-1.0029035708843133,2.550235000634805,0.11800351032079795,0.03479986343628321,-1.002903576539113,2.3927739663001817,,1.0030086557070415,30000,34,2,4979.869943618774,0.0
3,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,7,9.102303988235418,-1.002601119188162,2.454171653282948,0.09426838768980442,0.028599414031188458,-1.0026011253014588,2.603533000823779,,1.0027707199255624,40000,45,3,5003.327412843704,0.0
4,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,9,9.318205104487623,-1.0034813026587168,2.3470535174394267,0.08743528028329213,0.022693655771227218,-1.0034813054097005,1.3502753927157476,,1.003756746267661,50000,58,4,5028.015129327774,0.0
5,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,11,9.700784319483208,-1.001092863541383,2.2476051342793,0.07847127716701764,0.02312089879400073,-1.0010928690433503,1.696489425194569,,1.001321603396,60000,68,5,5053.288729429245,0.0
6,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,13,10.045038255147688,-0.9998472056327722,2.118683141928453,0.07207113678734271,0.027910380036785053,-0.9998472071610964,2.7630441720669086,,1.0004625806441674,70000,80,6,5079.394036769867,0.0
7,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,15,9.715505910226808,-1.0017446068617013,2.0443639895854853,0.07141301434200543,0.02100329534747662,-1.0017446181713006,2.310289713052603,,1.0019041302876595,80000,94,7,5103.831898212433,0.0
8,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,17,8.90358124410714,-1.001727183201374,1.9108217447231977,0.07125727116870574,0.018567089528705064,-1.0017271931354816,1.754375462883558,,1.001977511552664,90000,111,8,5129.98841881752,0.0
9,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,19,8.1196205124222,-0.998441450870954,1.853648034425882,0.0681722085397595,0.02428114148429953,-0.9984414546917646,3.0282182027132083,,0.998793434485411,100000,131,9,5155.3720808029175,0.0
10,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,21,7.453769738289618,-0.9999727281240317,1.8654968038583413,0.06396860911104923,0.015218620028537818,-0.999972725373048,2.7436120027150865,,1.0001747808395287,110000,148,10,5179.064585208893,0.0
11,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,23,5.958783040030749,-1.001224597906455,1.7983428184802717,0.06590729957112135,0.019576206953766256,-1.001224593627147,2.873152943757864,,1.0013837774594625,120000,171,11,5202.677083492279,0.0
12,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,24,4.5706822091690045,-1.0010197055645478,1.6504861183655568,0.059498893388379846,0.00485666115851834,-1.0010197080098666,4.4181316106747355,,1.0012689373432062,130000,193,12,5227.244941234589,0.0
13,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,26,3.6483451502706163,-1.0010346962855412,1.5104019470703907,0.05624339229021317,0.009184261915297845,-1.0010347011761787,2.6390371368481564,,1.0012505166041545,140000,215,13,5252.271525144577,0.0
14,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,28,3.7514139582426327,-0.999355134444359,1.4700877727606358,0.05434252723860435,0.036252156750131874,-0.9993551397934938,3.605512170913892,,0.9995208099866525,150000,242,14,5278.250487565994,0.0
15,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,30,3.3137048905763384,-1.0031390809095824,1.3874812242312309,0.053989897133448185,0.012518635724121943,-1.0031390874813764,2.6445980166777585,,1.0034986922374138,160000,266,15,5303.942550420761,0.0
16,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,31,3.6606195494324663,-1.0004375590727879,1.2580471460635845,0.05097824518974775,0.01287207401668032,-1.000437562740766,2.545995050133803,,1.0006070678050702,170000,288,16,5331.791482925415,0.0
17,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,33,3.5329740798139757,-1.0017910133569667,1.086397698139533,0.050266224432450074,0.017229688649949355,-1.0017910187061017,3.7218283592126307,,1.0021281723792737,180000,317,17,5358.83043050766,0.0
18,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,35,3.162723424138654,-0.9991945531123724,1.0582739091836488,0.047733646292143904,0.013332143060576456,-0.9991945544878642,4.059029599336477,,0.9994087494336642,190000,345,18,5385.091501951218,0.0
19,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,36,2.5226484374582414,-1.0007537063879846,0.8916232423904614,0.04537466869283563,0.008472105935932351,-1.0007537097502976,3.9304350330279423,,1.0012791948440747,200000,373,19,5411.423714399338,0.0
20,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,38,1.4876866589894429,-1.0014394712753785,0.7012085714401343,0.042986736780939956,0.005930252703957451,-1.0014394749433566,4.897258493839166,,1.0021125642152933,210000,410,20,5437.073076963425,0.0
21,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,40,0.9234108908027389,-0.9997567682694166,0.6019537419080734,0.04325572428269646,0.016216406981962233,-0.9997567746883783,4.883983272925401,,1.0003551908028432,220000,451,21,5463.622206687927,0.0
22,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,41,1.0554485545413077,-1.0017800451853336,0.46092558732399574,0.04033496046486573,0.01365701720261803,-1.0017800542024466,4.8777594013856005,,1.002258571294638,230000,485,22,5490.748123407364,0.0
23,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,43,1.553866212612184,-0.9993366849728119,0.3685106927767778,0.0417217855508893,0.02078192957963508,-0.9993366832916554,6.331561203644826,,1.0003130830251254,240000,519,23,5516.327882528305,0.0
24,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,45,1.6986629267154614,-0.9989200047957592,0.27130019899744257,0.029901019319032246,0.004349456042445336,-0.9989200086165697,6.0599055896966885,,0.9995724488527347,250000,544,24,5539.739258766174,0.0
25,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,46,1.4955505615692486,-0.998784070290052,0.1795039526067483,0.03085128869025562,0.00850656690637175,-0.9987840736523653,7.443119990214323,,1.0002545213088012,260000,574,25,5564.866748094559,0.0
26,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,48,1.6220245999689689,-1.0014483230236249,0.028862098963238682,0.028434925015347126,0.012542846395323675,-1.0014483334162296,6.44821544610537,,1.0019616823930007,270000,601,26,5590.20166015625,0.0
27,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,49,1.5551628156368364,-1.000460881453294,-0.057457047011345054,0.023691278992173,0.012098324333484739,-1.0004608890949152,9.269269629625173,,1.0016789361452445,280000,622,27,5616.793067455292,0.0
28,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,51,1.6744095917279618,-0.9985523911622854,-0.22108445190466366,0.020788737733920034,0.007837334580910512,-0.9985523969699175,10.824911348636334,,1.0001166281027671,290000,644,28,5643.243963956833,0.0
29,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,52,1.6770231667473303,-0.9985345466014667,-0.26670879679612625,0.021597644218052617,0.01288026547871339,-0.998534554701585,10.629978100153116,,0.9997367080969688,300000,666,29,5669.619113206863,0.0
30,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,54,1.625161461151592,-0.9979184858309917,-0.38974924561304924,0.02000427684531762,0.0040206123946401745,-0.9979184948481046,12.263208686999786,,1.0003868729640275,310000,689,30,5695.056044101715,0.0
31,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,55,1.5761353160643352,-0.9978114135754415,-0.44906720465574507,0.01612005653277708,0.0022256030163053087,-0.9978114285530189,14.159431018431981,,1.0003005017072726,320000,705,31,5720.215984106064,0.0
32,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,57,1.5653669832593413,-0.9963766139287215,-0.583235085163361,0.01739877939570504,0.008543072841488399,-0.996376623862829,16.81169996979909,,0.9987919419239729,330000,722,32,5744.795034170151,0.0
33,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,58,1.8594735971538583,-0.9978057378377669,-0.6341386429774456,0.01325973923652409,0.00513711897835422,-0.9978057491473663,17.080923423094628,,1.0005283873814803,340000,737,33,5769.701808691025,0.0
34,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,60,2.227215847380055,-0.9985290539570344,-0.611086545082239,0.014457647274964704,0.010220168502881932,-0.9985290649609688,15.142181931397854,,1.00052051956837,350000,752,34,5796.422603607178,0.0
35,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,61,2.4202949859487863,-0.9983516682416965,-0.6803901939820021,0.01235231355829642,0.01053120917461526,-0.9983516868872521,17.566217457331145,,1.000482824521187,360000,766,35,5821.619347333908,0.0
36,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,63,2.51487115103109,-0.9973473409811656,-0.7155584682256747,0.014917791715393272,0.00247123721607913,-0.9973473484699543,17.770478988916445,,0.9998732968782768,370000,784,36,5846.175866127014,0.0
37,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,64,2.51467925082577,-0.9952564225747035,-0.8323420032476767,0.012871462995043168,0.002840867060317228,-0.995256435412627,24.092627795690145,,0.9995512421314533,380000,802,37,5870.927582502365,0.0
38,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,66,2.6877185692368504,-0.9968006911950233,-0.9275582779676487,0.010324633445065373,0.0004785712497556606,-0.9968007046442765,22.516105812329513,,0.9998977864399935,390000,816,38,5896.082734584808,0.0
39,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,67,2.6224390801476027,-0.9966546242053692,-1.1087468951176374,0.010825459381344561,0.00014146964270670044,-0.9966546425452599,29.94340106737919,,1.0008892655372619,400000,832,39,5921.092118501663,0.0
40,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,68,3.134552450614091,-0.9972352975454086,-1.1562954211846377,0.009850696819156814,0.005570822137330348,-0.9972353183306181,30.142091052960126,,1.0010881358232253,410000,844,40,5945.511038780212,0.0
41,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,70,3.134661119313831,-0.9947920927634606,-1.2632811167301277,0.00924748519095234,0.0017665295572861885,-0.9947921179808104,39.97319237207755,,1.0013494080457932,420000,861,41,5970.439851999283,0.0
42,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,71,3.2599501624611973,-0.9955187878547571,-1.4325430546051416,0.008872955129854978,0.0009948205625942837,-0.9955188129192744,42.636810309459,,1.0002184906066993,430000,875,42,5995.4451496601105,0.0
43,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,73,3.5946590860620233,-0.9959441820780436,-1.5830850200775342,0.007223681419063956,0.0011424547330721115,-0.9959442014877613,48.37983932984181,,1.0012682034419134,440000,887,43,6017.893872261047,0.0
44,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,74,3.802308396054035,-0.9917084814646305,-1.719938235405164,0.006534596634446643,0.0013150056124849913,-0.9917085115726177,63.46707113125385,,1.0007934177533173,450000,900,44,6041.516542434692,0.0
45,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,75,3.593332615511136,-0.9863454996011196,-1.839752207352565,0.00734666262451822,0.00048783866944013894,-0.986345532307258,81.91705356194423,,0.9988701066909692,460000,917,45,6061.756715297699,0.0
46,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,77,3.7487517839250177,-0.988192633787791,-1.787710862281995,0.006853173391032331,0.0015409877349156886,-0.9881926600749676,69.38136256337165,,0.9996148043718094,470000,929,46,6086.1835215091705,0.0
47,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,78,3.478600452196693,-0.9887810089649298,-1.9690334372031384,0.006769217935447485,0.0023135475806879977,-0.9887810334181174,86.49175223876269,,0.9995155553023021,480000,946,47,6109.51643204689,0.0
48,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,79,3.289442279448477,-0.9821518604572003,-2.0464135102736645,0.005974172491084737,0.0023483755251315114,-0.9821518939275008,108.24647003014883,,1.0011435658503802,490000,961,48,6135.201315164566,0.0
49,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,81,3.0159226234674374,-0.9860765608457419,-2.08774364728194,0.008188886172847094,0.0033961087566776534,-0.9860765940103775,100.9910580329406,,0.9997469399219904,500000,978,49,6160.168254852295,0.0
50,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,82,2.792424921352954,-0.9811156222453484,-2.179995331397423,0.004873375786458686,0.0009982818683895928,-0.9811156639685997,126.95680938745156,,1.0009001316168369,510000,995,50,6185.019983530045,0.0
51,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,83,2.930319056491642,-0.9686069809473478,-2.334132054524544,0.004514182546042251,0.00019936577236176863,-0.9686070130421565,161.89659929336645,,1.0005855711606833,520000,1010,51,6209.780977487564,0.0
52,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,85,2.808840982391364,-0.9677453980996058,-2.5344131231307983,0.004240206002960361,0.0012970886479030388,-0.9677454416568463,209.67367826914176,,1.0007370132666367,530000,1028,52,6235.012089729309,0.0
53,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,86,2.572712773436856,-0.9688040384879479,-2.717301947031266,0.006820950642017683,0.0004536173877101809,-0.9688040771545507,246.68243158047017,,0.9994863592661344,540000,1047,53,6259.721347332001,0.0
54,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,87,2.4783732000873506,-0.9721539005255088,-2.8455061075014947,0.005859118538725083,0.0006992621846177663,-0.9721539391921117,239.4607177856641,,0.9995649243012453,550000,1068,54,6286.559948205948,0.0
55,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,88,2.4308546969621654,-0.9675645031990149,-2.9062668818693895,0.005228714969528553,0.004724343802230671,-0.9675645417127854,274.34128100933174,,0.9993772474619058,560000,1092,55,6312.44305729866,0.0
56,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,89,1.9324122433267612,-0.9551045595071255,-2.9498959596340475,0.0051609508280167716,0.001317179411984025,-0.9551046026058686,322.54001889717887,,1.0009940289534056,570000,1116,56,6338.228140830994,0.0
57,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,91,2.033260683530484,-0.9465142025397374,-3.091282581060361,0.0037735121448536236,0.00029980305797578646,-0.946514248695129,367.99120594904974,,1.002931197025837,580000,1133,57,6362.2815544605255,0.0
58,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,92,2.1635536116319263,-0.9615680793921153,-3.14977703950344,0.004149252451371957,0.0012178670011613016,-0.9615681261588366,326.3001455533199,,1.001437399479059,590000,1152,58,6386.952504873276,0.0
59,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,93,2.304105322761462,-0.9618576572491573,-3.3342859634986293,0.004259498395036551,1.0307509172399967e-05,-0.9618577009592301,414.40304893255234,,1.0000893959632287,600000,1170,59,6411.0657958984375,0.0
60,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,94,2.2247918952502426,-0.9236611581765688,-3.5744032829235763,0.00273604355510869,0.0008174910789164595,-0.9236612055546198,626.3057952171717,,0.9996123728079673,610000,1189,60,6436.283932685852,0.0
61,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,95,2.064813295544864,-0.921989154510009,-3.595727968827272,0.0031658612829349483,0.00022346767254930456,-0.921989205861703,661.3458406020434,,0.9994159432557913,620000,1211,61,6461.487083911896,0.0
62,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,97,1.9337674928394686,-0.9369960849101727,-3.5569216281939777,0.0038661393155892325,0.0012543764576921836,-0.9369961342750451,596.8975552039269,,1.0007635133388715,630000,1231,62,6487.936576604843,0.0
63,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,98,1.2720127045227267,-0.9467303378459735,-3.5624500213525234,0.004289851789181762,0.00017325909483098748,-0.9467303885863377,531.2280955180144,,1.0017636673572736,640000,1274,63,6515.401148080826,0.0
64,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,99,1.4455171724078921,-0.956924372452956,-3.717804954602168,0.004728181339501484,0.00018018826372915496,-0.9569244228876554,524.3348755665314,,0.9995909571647644,650000,1323,64,6544.132693052292,0.0
65,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,100,1.8671898100739113,-0.9123553305100172,-3.8120042452445397,0.004422962737888342,0.0010406820328147986,-0.912355377429571,643.7046917316242,,1.0004415177381956,660000,1392,65,6572.592251062393,0.0
66,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,101,1.284224199591159,-0.922038626518005,-3.9017709811528523,0.0045299657463030414,0.00014988419813259193,-0.9220386708394075,749.0294917742411,,1.004474237943307,670000,1498,66,6605.901785373688,0.0
67,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,102,2.001635465605729,-0.9361097850860693,-3.9162456915928767,0.005928444210561186,0.002513189266065661,-0.9361098287961422,713.7719597474122,,1.001462079011477,680000,1592,67,6636.518983602524,0.0
68,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,103,1.2840191993253383,-0.9351874186442448,-3.9812551003236036,0.004101839837862943,0.0004705970934129511,-0.9351874647996364,682.3152734945982,,0.9989709358948927,690000,1716,68,6671.268660783768,0.0
69,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,104,1.7844463392187848,-0.924764591608292,-4.1186413936125925,0.003185659549620677,0.0003191559255169406,-0.9247646388335106,841.3470361734048,,1.0008409652954493,700000,1811,69,6703.4924149513245,0.0
70,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,105,1.5176528883735199,-0.9129480231266756,-4.20199836461972,0.0029353122895395827,0.0002552622884720152,-0.9129480727972128,913.5445381286817,,1.0010154030261895,710000,1881,70,6734.198618650436,0.0
71,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,106,1.4392884036478615,-0.8924819279939701,-4.268068317266611,0.0018718072155118138,0.00017801561867273471,-0.8924819776645073,966.9770542254814,,1.0004266952856993,720000,1926,71,6761.53856921196,0.0
72,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,107,1.284522368498206,-0.8412248016932071,-4.293153090354724,0.0019377560169955242,5.6287920429335476e-05,-0.8412248442570368,1039.0332311434624,,1.005585709749124,730000,1977,72,6788.987286806107,0.0
73,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,108,1.0921561145528107,-0.898062522136248,-4.284612099329631,0.003697029162234545,0.0010448947345885712,-0.8980625673746452,947.2334155278328,,0.9946860597683833,740000,2029,73,6816.682032823563,0.0
74,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,109,1.4562999462543724,-0.8719432855263735,-4.465211053994985,0.0019537151466722255,0.00013453701880606763,-0.8719433355789918,1125.9244930731945,,0.9942878148494623,750000,2083,74,6844.618163347244,0.0
75,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,110,1.9558330822062202,-0.8917213122814129,-4.572938201366327,0.002061245521437554,0.002966377802658826,-0.8917213533169184,1164.3278132756552,,1.0010851034751305,760000,2132,75,6871.926798820496,0.0
76,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,111,1.7207391014588915,-0.8580465214374738,-4.698896869023641,0.0018970043671288294,3.796376146895524e-05,-0.8580465730948326,1388.8900867034226,,0.9990164713981824,770000,2211,76,6901.96110200882,0.0
77,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,112,1.7039210505056424,-0.8741899954202847,-4.74810938835144,0.0036312647681428735,0.00031878561587804234,-0.8741900460078166,1320.477219524139,,0.995245191684136,780000,2323,77,6936.232049226761,0.0
78,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,113,1.2969717980200963,-0.8995351062371181,-4.708322767110971,0.002608642563462546,2.65023219374901e-05,-0.8995351617917037,1298.231391742902,,0.9972102504510146,790000,2430,78,6969.998163700104,0.0
79,/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,114,1.1605275064500769,-0.8718542427588731,-4.8185895907573215,0.003200499823917478,0.00013077460343759948,-0.8718542921237457,1448.1418798960171,,1.0013757014885927,800000,2553,79,7003.506787061691,0.0
